Hash function: SHA1
Alphabet:abcdefghijklmnopqrstuvwxyz0123456789,;:$.
Alphabet length:41
52909669 59652780
23036804 59652780
93235739 59691841
30657376 59691841
96544824 59691841
107540989 59693940
8926740 59693940
73937324 59697241
70875302 59698927
105110543 59698927
68893681 59698927
107300947 59698927
25535534 59698927
91179779 59698927
100059721 59719238
45253378 59719285
56785865 59731597
81813324 59731597
40057869 59731597
56797369 59731597
72032690 59740248
88493 59742212
63489202 59752981
7485368 59752981
22575920 59752981
85349288 59752981
14486429 59771603
39610195 59771603
103754902 59771603
49799718 59774649
8650716 59783090
79932359 59793237
1035937 59802929
18760017 59802929
20892702 59804465
82193426 59815373
113875732 59815373
19552246 59832241
71519203 59866416
101913766 59866416
90484077 59866416
18644736 59875555
10731930 59875555
85506854 59875555
51980358 59877815
114654116 59877815
17617049 59878974
7147041 59886228
98687226 59888253
91852574 59888253
66863745 59900441
32296493 59900441
20931619 59900441
4718510 59900441
25618346 59900689
9287481 59905612
83630905 59907737
21552645 59907737
13036673 59907737
113411008 59907737
25595197 59907737
80283049 59914009
18276455 59914009
6945092 59914009
78573281 59915370
78251903 59915370
12081064 59917729
89126368 59917729
76483652 59917729
8405417 59917729
61639518 59917729
91461077 59917729
61672110 59934889
29625499 59934889
37325143 59940862
105547895 59940862
92424644 59952817
23624510 59965839
105283186 59965839
73793656 59965839
74923868 59969242
38158231 59970696
83100715 59976881
78885374 59982147
63634652 59982147
64714546 59982147
28703072 59988549
10671008 59988549
25888574 60008757
75216254 60008757
18677926 60031673
25186747 60031673
46483740 60031673
108541284 60033095
43781047 60033095
106180606 60037984
58545556 60037984
14527597 60037984
53563218 60037984
97579776 60039950
23081169 60039950
68292303 60041758
47558106 60041758
85794492 60048017
105419455 60070189
79323475 60070189
90726035 60080619
12747554 60085824
67364139 60085824
15324116 60093932
16946232 60093932
69680120 60108221
60856762 60108221
80751441 60108221
46492674 60122157
76772336 60122157
28106533 60122594
96985054 60137342
53079157 60145817
27415611 60168650
58597382 60170401
100464787 60170401
91090840 60170401
109180407 60170401
84469593 60178941
48110425 60183398
63359813 60207168
55505875 60207168
14069128 60207168
81804854 60217957
23844468 60219452
48367295 60226550
55365871 60232826
4146428 60232826
90159912 60234776
91577787 60234776
114636647 60234776
60799156 60254433
61641555 60280334
78716344 60296576
111920017 60306251
6580822 60311150
104555029 60311150
15176269 60344097
9763598 60344097
16108895 60344097
40773711 60360566
29864394 60360566
115509113 60366246
12872689 60367859
64061112 60378458
112521739 60380886
22551557 60384652
111546641 60384652
75791213 60389433
86698197 60399293
106800084 60399293
99236847 60416903
14871174 60426742
14589351 60426742
20107326 60427513
86603405 60433788
33788189 60464763
1410689 60464763
67839408 60464763
108418611 60485759
56863550 60520833
6943548 60524654
49463851 60524654
60017085 60528240
21037136 60528240
93662278 60528398
103172927 60528398
66857538 60528398
89446671 60531655
84371511 60531655
171968 60543436
85406229 60550424
82159934 60550424
46569467 60551982
22595480 60553216
79634557 60553216
61188833 60556123
99614661 60556123
110451634 60556894
51579221 60605595
24689745 60621926
15248095 60621926
28717866 60621926
14920298 60621926
80113661 60628373
5053340 60637014
69201569 60655434
59910702 60655434
20225759 60655434
28096728 60655434
61636922 60657541
61636922 60657541
91728635 60660099
10292607 60660105
97594250 60660105
493665 60660105
19263831 60660105
77333069 60660140
55649497 60663738
53414867 60673743
15090025 60681874
94062973 60686080
93757840 60695007
76896817 60695007
78542237 60701244
7684703 60705111
88204797 60705111
42439284 60709638
102840486 60709638
4942432 60709638
58304140 60709638
83196468 60709638
99030813 60709638
52579183 60750115
88052192 60750115
63805978 60750115
42658015 60753693
102987034 60753693
82430233 60770639
73020166 60780170
16948288 60828823
76649415 60828823
89262640 60828823
33254809 60828823
3318109 60828823
54418535 60828963
114095633 60828963
91902996 60828963
31912745 60828963
9112559 60837775
111309842 60839395
33185560 60848771
39798021 60887566
67092168 60887566
17937251 60906141
13776312 60906141
65123710 60914274
114087679 60914274
35745999 60914274
114422426 60917363
72654553 60925824
75664107 60925824
26417601 60926060
94515625 60926060
63779334 60950669
115316818 60965010
31450433 60965010
45622725 60965010
25025602 60965010
66044449 61008637
18098813 61008637
55647926 61023578
111219657 61058571
9341929 61080920
63798265 61080920
105981014 61085505
114915118 61117799
32664119 61154937
76081511 61157248
56155038 61157248
20251683 61196151
46550809 61208799
60841878 61208799
47756074 61208799
84773084 61208799
76803952 61244217
94726178 61248201
87380652 61257841
31883722 61265473
31738773 61270967
58127336 61270967
84016985 61270967
71380345 61283358
14322674 61283779
76838642 61283779
66312248 61283779
66019805 61289498
60177248 61294848
92017295 61361392
39164045 61362248
38462482 61365746
109945374 61365746
87038623 61365746
86517896 61381125
28742157 61381125
115550118 61381125
104218691 61390901
71123912 61390901
83360769 61446721
1041271 61446721
77133378 61471303
21138926 61525161
48547238 61525161
50334862 61530929
61895238 61530929
51987775 61530929
62453700 61547274
96998809 61559503
44285764 61559503
98726113 61561289
2743294 61561289
9511243 61561289
85590292 61561289
62660180 61561289
72427119 61561289
920438 61561856
77590877 61561856
112211932 61561856
39068899 61561856
109404308 61561856
44962047 61575819
26573092 61588078
1914217 61588078
79943089 61611225
49093237 61617514
16933920 61617514
44632873 61617514
77779985 61617514
19153151 61617514
110063509 61617514
42459868 61619199
105366434 61621431
40146544 61621988
21412686 61622985
12394288 61631787
68538803 61655293
110572693 61660143
2335155 61660143
54542691 61662930
45644736 61675866
60043620 61698776
112109761 61698776
84920359 61698776
33725500 61698776
74507744 61698776
31298223 61698776
85624302 61698776
58959569 61714271
21328830 61714271
85084561 61727230
64808276 61735269
95449417 61735269
25055722 61735269
23035001 61742416
104708726 61742416
94646233 61767212
15280085 61770957
84301595 61778375
36889781 61778375
96083639 61778375
50378117 61778375
88233830 61795872
78952177 61815999
36699986 61815999
100874253 61833952
68377834 61833952
75033771 61833952
60598068 61833952
51136353 61833952
34673815 61842768
72779662 61846260
40938609 61846260
91011914 61855235
110235213 61868598
96359121 61868598
94922783 61871151
67059127 61871151
114017026 61887761
102078063 61893797
90953917 61893797
68017831 61895640
86876869 61895640
18267138 61895640
112570411 61895640
7770833 61910079
76063347 61925287
103803577 61929888
48990544 61929888
46814446 61947729
44632809 61953653
83860401 61953653
112127727 61958508
63199088 61976689
2784347 61976828
103379760 61985612
53835877 61985612
111369065 61985612
60926289 61989546
57948331 62001056
86084078 62004006
32259386 62004006
47837261 62024824
56508510 62036015
52046953 62038937
87865162 62038937
57966740 62038937
92030515 62049010
49131183 62049010
14417870 62069376
24918721 62069376
106597100 62081615
101952630 62082930
102852100 62088274
87015561 62088274
78542370 62088274
16453382 62096663
106747904 62118373
96409410 62136440
110044768 62136440
60512041 62138116
79125142 62138116
113819215 62155621
68648725 62158042
6395486 62158042
7998400 62158042
77880018 62158042
25753726 62159106
43770499 62159106
33176149 62159106
54763355 62161748
51911179 62161748
51580478 62161748
57830224 62161748
69203331 62161748
99473978 62164290
41825732 62170009
41160637 62171056
10083462 62177527
58593154 62180374
31691749 62180374
47168052 62197154
65139412 62200195
24029054 62207456
90479945 62207456
67461477 62207456
48285848 62207456
7427895 62217809
12385941 62219337
106265544 62221752
35047025 62221752
40901333 62254227
71316013 62254227
62907037 62254227
103733167 62259468
97194289 62259468
43546300 62289754
99672625 62319645
33512829 62320269
53332982 62321999
4339494 62321999
57733952 62322414
5508810 62322414
62030119 62322414
102108590 62322414
9860915 62322414
67528964 62330813
57478060 62340742
32034611 62340742
56297331 62340742
1786871 62341144
86529754 62341144
93703371 62354157
28083959 62354157
63943058 62356195
61059120 62356195
49475119 62359372
91631208 62359372
35474569 62370750
90252592 62376132
60436045 62391863
25450187 62398743
36627576 62399711
58677693 62399711
20557023 62404757
25212918 62412123
60464905 62415931
103487612 62415931
17835797 62415931
7010444 62415931
54046725 62431336
80452499 62444535
83803073 62444535
65616777 62464898
110400395 62464898
20533872 62469953
114234563 62470213
44828380 62470213
12110161 62483654
42487965 62493243
67877151 62493243
26777306 62493243
21155874 62493243
99099421 62493243
67624812 62493243
11613248 62493395
90292963 62493395
23830900 62500793
9729170 62504450
73594701 62504450
5374176 62524575
13562828 62524575
13582297 62527220
70003551 62542580
78539506 62542580
19774010 62542580
69954163 62544767
68012965 62547332
68115082 62547332
64823988 62547332
113735421 62547332
44651642 62547332
57124152 62547332
50528171 62547332
113559239 62547332
54696952 62553238
14522544 62569317
13430483 62569317
25075953 62574522
8664006 62579862
7208148 62587925
78686805 62588132
47922638 62590573
89778830 62590573
19850474 62590573
109870834 62600217
59669213 62601704
85580763 62601704
111197947 62602057
41881917 62602057
48328547 62602057
36393110 62607213
80143307 62607213
87291417 62617665
42939317 62617665
85639262 62629248
39610120 62644605
15738958 62648898
90108091 62648898
35349411 62658890
103115034 62658890
99350870 62658890
104805295 62669664
42876425 62669664
91709830 62673870
8358510 62677650
56728416 62677650
3635714 62677719
112281587 62687406
57445968 62711425
37396126 62711425
20827343 62720707
35158599 62721246
14720188 62721246
60016975 62721246
68544254 62721246
81226203 62727020
91766884 62733426
57026200 62746149
53023810 62746149
112202473 62746149
31058076 62761413
97330818 62761413
23946873 62761413
97237558 62761413
76414979 62777315
82420256 62778078
108721449 62778078
10305048 62791373
50238735 62798371
25953536 62813538
51213035 62813538
65457646 62818406
34648822 62850209
62987717 62850209
24380506 62866229
33726851 62866229
18185391 62894533
109743553 62895920
78730505 62904180
70677587 62904180
30841361 62904180
19110278 62911477
102159518 62912592
105037256 62919690
33481855 62935607
93777423 62961333
100490364 62961333
40581144 62961333
104946446 63010723
91947729 63010723
37454714 63020976
84175903 63024347
52983267 63033141
105949410 63039369
2517095 63044039
18426600 63069525
10701809 63069525
114107996 63069525
48714662 63069525
72698920 63069525
46442556 63077225
83085306 63093555
68989950 63093555
35091440 63094459
94559272 63094459
23937913 63094459
100769584 63094459
66323458 63101064
66637406 63103801
51233498 63121296
66802246 63138509
27876913 63153731
30625935 63161755
96524942 63165818
44212987 63187326
18184095 63192217
113009863 63193056
113879529 63193056
8443103 63193056
60702914 63197630
78757925 63197630
34455267 63203836
86773260 63206374
73510259 63208538
98343264 63225945
59024338 63234185
97502459 63246081
24122277 63266450
20511750 63277335
63042432 63277335
71266655 63292858
110449592 63301188
89792705 63301188
57003294 63303993
102156829 63303993
25643881 63307291
16859626 63314014
95192875 63314014
28792074 63314014
92512542 63314014
65281742 63314014
98942519 63327544
62681076 63337922
92287882 63353846
6105174 63361981
75004110 63366902
88250096 63372411
43428858 63372411
77196551 63375159
14716859 63375159
50206812 63375159
66225289 63375159
110036169 63375159
31529932 63375159
67129154 63376498
62336099 63381080
8352736 63381080
20012923 63381080
91634508 63399611
82087945 63402186
47728689 63403097
72601349 63403097
45161925 63417229
52864821 63426468
36213434 63426468
52520143 63428857
20915312 63433762
41027537 63433762
33991584 63433762
81292756 63436008
14209595 63436008
80882080 63436008
23751193 63441005
85425696 63462764
7404531 63472705
55783362 63472705
83262792 63491135
3442617 63492829
45979835 63492829
67627564 63492829
32576206 63517538
31503871 63517538
80246071 63555517
18555293 63555517
8591377 63555517
29581656 63556136
74516645 63556136
29031551 63560602
62048998 63560602
96343877 63562103
45713100 63562103
1389837 63562103
70149521 63578392
69830498 63593642
7903165 63597882
31364923 63607935
105177506 63607935
6253304 63610478
95577439 63617491
113637798 63697132
3540294 63697132
79084917 63697132
73478787 63697132
100362036 63704216
66554065 63704216
53414311 63705196
74285023 63705196
55141181 63728275
26018761 63728275
89049323 63728275
69221972 63728275
114055253 63740144
69208698 63740144
110652244 63745675
57839012 63745675
38423287 63751101
54388198 63770415
57179002 63770415
38581952 63770415
81676106 63772740
31148276 63787351
62923118 63806295
46554699 63848668
53800065 63848668
81482158 63848668
14625857 63848720
54862475 63848720
72232344 63848720
85469111 63857720
91280038 63857720
56821005 63862707
38049353 63862707
56248089 63862707
71341969 63897963
68690312 63910598
17519795 63910598
30859195 63910598
13653800 63928960
58638272 63928960
13551462 63928960
49591550 63931012
89133788 63934342
82812535 63943882
10039998 63943882
65557143 63943882
9785538 63958359
7068549 63958359
35480329 63972134
3600365 63972134
66669135 63972134
20360428 63972270
50956126 63978272
39257202 63978272
57098437 63978272
31911576 63987884
85234162 63993018
6744989 63993018
29813875 63999127
95052115 64015091
100716568 64046570
95090454 64055014
113046732 64062080
28729205 64062080
13035006 64076893
50043620 64076893
67454689 64076893
91072863 64092005
91168113 64092005
54504830 64097240
81428315 64107502
54709760 64107502
57384981 64107502
44788998 64111703
69183786 64111703
12406878 64111703
30243767 64113268
22898907 64113268
55838083 64123088
114461912 64124916
81532813 64124916
73577170 64128913
95884546 64128913
106668369 64128913
77284682 64130963
56298432 64130963
62962239 64132425
39660896 64158067
109652785 64158067
100094864 64159524
4570163 64159704
22121367 64159704
61819528 64159704
100444144 64159704
65794671 64159704
112908948 64209315
81020269 64228661
95100246 64258841
89525914 64258841
6457351 64294034
100249051 64302626
6687141 64331080
77980663 64340037
78393331 64340037
113739985 64341399
13128910 64341399
70898358 64364741
33485504 64364741
58639677 64378173
68937542 64378173
20784843 64422907
56505597 64427951
30205912 64442224
74869456 64442224
18821736 64442224
31249602 64446053
106335192 64446053
73661289 64484229
98853720 64486072
29663146 64486072
66995276 64496428
103788031 64526552
95834067 64526552
79542126 64531424
38369016 64543760
28866561 64543760
4169450 64544835
98776887 64544835
114926332 64544835
79987113 64544835
5522693 64546388
18135723 64583981
99122563 64583981
53280525 64589661
112026846 64589661
81360088 64589661
111218940 64614236
46081949 64614236
7299099 64614236
57469414 64634831
107211281 64635548
26584003 64635548
93341080 64659800
25552154 64670376
28106603 64677229
56923749 64677229
5399532 64677229
4196440 64677229
15689136 64689316
16099738 64689316
97032931 64723693
37985154 64723693
53082111 64727479
38648100 64727479
76138329 64727479
63112282 64729209
65446775 64751966
95157399 64751966
106146123 64751966
102913421 64751966
105206853 64755917
43332025 64755917
44422855 64755917
95548190 64755917
105725527 64778694
110224632 64778694
31487188 64778694
103261665 64778694
50233375 64795532
17468213 64795532
39907918 64795532
71007752 64806314
76591124 64806314
98452426 64806314
107906813 64806314
39589363 64806314
29026231 64808195
33895099 64816620
12045933 64818487
60076212 64843981
68126585 64843981
52377036 64844118
35823406 64844118
15692547 64844118
91886695 64872755
4734762 64910641
2526838 64910641
99222499 64923056
1333600 64939913
79933544 64947062
110798684 64947062
88204995 64966498
25257164 64966498
18281293 64973276
39401008 64992435
13579902 64993005
114951227 64993005
33047919 64993005
72182977 64993005
108383337 64993005
108865982 64993490
32620685 64993490
89634870 64993490
93946723 64993490
61197224 64995829
89840347 64995829
75726046 65004284
88654156 65004284
112356493 65013932
71309760 65020086
70424361 65029666
80007795 65035384
4877647 65035384
55216535 65035384
79111888 65035384
17878390 65039516
110677892 65039516
76723691 65039516
94568953 65039516
118738 65039516
109938091 65045661
113256455 65045661
64417637 65045661
16401694 65068822
33075306 65068822
105359148 65069580
70252339 65069580
102126372 65082160
89990086 65094680
40731658 65109088
100523032 65121237
12757472 65121237
71675992 65133745
107625030 65180333
50213170 65184428
84332084 65184428
1505991 65184428
55828360 65200231
22732794 65200231
1875843 65200231
30286024 65200231
98172978 65206874
6811632 65206874
25356891 65242726
64815887 65266035
28385974 65266035
37376728 65266035
115052137 65266035
87028686 65278138
13176027 65278485
9060886 65278485
97808382 65278485
55162580 65278485
31322701 65278485
34218245 65279757
76084392 65279757
74099066 65285353
49172430 65288769
93570420 65293743
112756906 65293743
37054007 65293837
68172509 65299962
5772935 65300216
3711615 65300216
34203974 65300216
88422935 65301088
6880489 65313659
78924369 65313659
56105553 65320548
3537043 65325196
59169515 65325196
115756914 65325196
81662183 65344500
92234584 65344500
78534304 65389979
10754615 65396112
45418079 65397184
84333673 65397184
26475077 65397184
22975302 65399595
20901183 65410301
90789205 65413168
96299056 65413168
100481037 65413168
91631744 65445136
11147269 65445136
109704539 65445359
112505925 65445359
46770280 65448723
35911227 65449081
51271729 65449081
8682463 65449081
58168970 65449081
82933390 65449081
40665977 65449081
44288444 65477722
79844615 65477722
23224379 65477722
34609995 65477722
1991568 65477722
49493703 65477722
51551092 65477722
109887110 65491652
18532287 65491652
83079187 65491652
9870130 65491652
65308057 65491652
115851603 65503613
83129469 65517402
16884017 65517402
4357233 65517402
53033926 65539084
53030040 65551466
44974812 65551769
89946561 65555711
103913540 65555711
22775081 65576113
18217038 65576113
106362427 65586857
19236305 65586857
31339729 65602283
115010420 65607310
53470006 65609963
69791641 65609963
110707778 65620325
37996017 65623383
62869574 65632056
56757031 65644370
39182905 65651687
112559276 65651687
11425745 65657305
85474406 65657305
106511852 65657305
66731753 65658846
17967704 65658846
97863444 65666337
76608710 65671004
44512832 65701146
16537001 65701146
80796033 65705746
80902619 65705746
17679639 65709440
99757250 65709440
8005956 65709440
36245466 65709440
57964758 65731838
14428084 65732714
110876486 65756385
60178930 65785950
84875359 65785950
54373597 65785950
71723923 65785950
29716781 65785950
99488870 65785950
95572734 65800497
88014797 65815521
25866025 65815521
64078846 65816980
111754852 65819398
9188834 65819945
94067578 65819945
31768965 65819945
23173284 65819945
39896682 65855820
56279320 65863047
86128069 65863047
25203786 65900816
14227832 65910443
44727730 65910443
55694051 65911047
99967023 65911047
94379798 65916801
17664212 65916801
32029670 65916801
14474723 65926924
65210742 65926924
29311346 65978581
87131398 66025131
102998237 66056022
77048763 66056022
39996786 66056022
19295734 66056022
82990603 66067446
110183234 66067446
37272916 66067446
72434183 66067446
71661345 66082836
108321 66083095
8634253 66083095
83288200 66096305
110506696 66119332
53011429 66129447
98509140 66129447
101744217 66134834
106520401 66140833
99116334 66140833
82590445 66158628
11057831 66158628
64205728 66162771
17212440 66167581
80110469 66178901
53943718 66178901
71814502 66185851
55066514 66189425
37264182 66202488
74002570 66202488
57291249 66202584
94641317 66253161
111332118 66290778
69053795 66292910
5819231 66292910
14434092 66295433
97268129 66299483
4047633 66299483
6119105 66302868
636847 66302868
74441253 66302868
11412670 66302916
107765163 66302916
5891274 66309212
98637627 66309212
97523505 66309212
918065 66335813
113957458 66335813
93799489 66345247
4921240 66362521
14813732 66366345
63389564 66382901
108708898 66382901
59707679 66382901
62029309 66397156
47923019 66397156
43277493 66399480
14202665 66399480
54025691 66399480
91954611 66407301
2737389 66433322
73263612 66433322
71449060 66467356
47071446 66487342
76433357 66491561
35321369 66491561
6758436 66491561
46877799 66504644
114315078 66504644
46749948 66507437
112623652 66507437
89447808 66507437
55268533 66513879
57508259 66553624
16706683 66570441
10083181 66570441
80807496 66596466
64432056 66599820
2579896 66599820
99548571 66599836
47184348 66632226
103605752 66632226
73374264 66635170
38595741 66635170
63318282 66652353
20841738 66668501
77941868 66668501
107368340 66690560
32284767 66690560
82395193 66690560
85308947 66690560
1044612 66692338
21552336 66705660
97116298 66712956
47077238 66712956
53804112 66712956
89299884 66712956
71104499 66735664
7359412 66738725
14639580 66738929
16270175 66738929
71864605 66740711
89893262 66741548
37799282 66741548
7483263 66741548
103520981 66751777
5495965 66761499
25284184 66761499
108560806 66775885
1538363 66793044
45737637 66808587
13467773 66808587
79037622 66812588
111549268 66815007
31241021 66820613
32351631 66820626
67223106 66836170
37144868 66836170
95534719 66836170
87269972 66838374
16639818 66844588
13291534 66850238
26624369 66850238
46657361 66855218
39710036 66868340
102344524 66868340
21458791 66881010
58314404 66910160
85033985 66915221
108687394 66915221
25733577 66915221
107765913 66915221
56566457 66915221
38222764 66922777
66225556 66937971
107263750 66946515
72770135 66946515
54894254 66974579
26900881 67010874
54576217 67010874
12509122 67029626
60407540 67033137
69244209 67039321
12625869 67040369
90713992 67060729
6504056 67065243
113652769 67085054
42292126 67085054
103706854 67085054
63821393 67085054
68804048 67088200
10426998 67088200
99393357 67088200
49314403 67088200
68853577 67092237
46422251 67092314
106012317 67106807
110268493 67121584
91524248 67125672
71724089 67130664
66469438 67130664
49494030 67164459
82905264 67164459
112769380 67164459
17374028 67164459
65156623 67164459
74140508 67209880
115729056 67209880
106113999 67214711
21531909 67218329
8308544 67218329
104052690 67242861
46969818 67255560
17997626 67259382
10536939 67270981
86712808 67270981
13157465 67325703
22386248 67356885
67814177 67368553
45165331 67368553
3061565 67385941
39448235 67385941
76901097 67385941
79593246 67392430
31494843 67394474
65474364 67394474
45946903 67394474
67398115 67394474
68762946 67397668
74518621 67418525
77541097 67418525
31464389 67418525
52839570 67418525
39180455 67418525
70049321 67418525
100009819 67418525
5787108 67418525
81036806 67418525
43405551 67434482
65379021 67435246
35000909 67435246
62230356 67453445
2157174 67455726
22928975 67455726
58696552 67486971
87682179 67486971
53056637 67486971
68686720 67486971
16880275 67486971
38434507 67492434
71138294 67507177
89121734 67507811
37893843 67520933
11498743 67528678
96042709 67538126
89144706 67541353
28349102 67541353
85675969 67542623
39679895 67542623
11210903 67542623
39504605 67542623
68826338 67542623
83736547 67548710
38358680 67555603
54686603 67555603
83385904 67558803
70497961 67567147
47981499 67567147
70403061 67575120
9150373 67590447
113639226 67613339
79819160 67613339
95827798 67613339
112667567 67613339
7433772 67613339
60490394 67613339
39906115 67613339
35219999 67627843
62341115 67627843
94371663 67635514
59905650 67655114
79238989 67655114
46099512 67655114
85026408 67659225
60519126 67659225
88571988 67681902
3753260 67683551
86826681 67683551
108423555 67686956
103158477 67694422
86357 67694422
108913800 67703761
95377593 67709006
91057504 67717565
78717049 67736742
28880220 67748756
28586434 67748756
81320577 67751767
79117591 67761068
20247614 67762636
24553542 67762636
46044280 67762636
10880499 67768682
38929887 67768682
65373206 67778267
101461944 67785995
77501309 67786125
33150387 67786125
8391749 67823607
46524549 67840362
60033547 67841019
13813946 67866587
88041651 67866587
93667504 67878766
9551107 67878766
5599733 67878766
47841968 67878766
90419676 67878766
51064515 67878766
77517613 67878766
61096890 67888431
340248 67906150
61925358 67910587
55181522 67922368
47613138 67922368
19495676 67923049
38046572 67923049
53398900 67923049
7130772 67934569
9439442 67941396
52168761 67944814
40876242 67947051
42711466 67951800
4658657 67951800
30580276 67951800
108062058 67951800
85852865 67961026
115223631 67986393
47646773 67993678
41120078 67995798
57708091 68014091
15320639 68016069
12945268 68035279
63249945 68035279
6942676 68036741
111981298 68036741
77320690 68036741
32903582 68037256
22671019 68041330
79092777 68048120
19356727 68067921
52478762 68067921
22403955 68067921
48830391 68068310
38618668 68068310
108317641 68094955
101227522 68094955
90071074 68105727
38139228 68105727
98280252 68124169
51017634 68124169
8498898 68129843
109467520 68129843
60511014 68133214
4683541 68133214
35072980 68137686
18239696 68140771
42964744 68159638
55348824 68159638
48756884 68159638
960241 68177656
9883066 68177656
60858921 68177656
85456088 68190773
49358093 68190773
89159237 68202612
113007862 68226733
79952663 68229405
92575759 68233670
57053216 68236316
4434072 68236316
1080486 68238153
41522380 68238153
49946672 68238153
27746987 68238153
13450591 68249076
76758103 68283545
49289411 68283545
57561032 68283545
114025708 68283545
44849926 68290245
16036452 68290245
11645529 68292922
61717499 68327330
38343444 68329342
106974415 68329342
29458606 68371472
68060801 68371472
111429438 68371472
113890327 68378730
95628802 68383360
66249554 68383360
80469766 68383360
39267654 68399827
99919336 68410064
88727396 68443601
13926999 68443601
96713234 68444632
69032980 68452741
99532923 68478366
58150729 68478366
65202048 68478366
112716018 68478366
9847286 68478366
60646479 68501698
62965157 68514890
89995012 68519792
100166161 68530367
45450977 68532024
54718617 68532024
25842973 68532024
33145214 68532024
55756533 68532024
76492010 68532024
86056457 68532024
31076134 68561607
35142275 68578183
99768414 68578183
33040265 68583421
85249360 68595874
54639611 68595874
80856420 68595874
97249696 68595874
8108919 68603337
6022605 68603337
107317033 68605802
12946429 68605802
46063706 68629514
101611043 68631553
58479486 68631553
14603696 68631553
8073331 68631553
73935706 68638169
57904090 68638169
3386709 68638169
98159402 68638169
27211743 68639561
8989827 68639561
46830106 68642790
91907731 68642790
11688958 68658012
76919891 68667516
76132680 68667516
44410970 68667516
55640272 68683810
60043918 68684171
87926050 68684171
85798100 68690140
41538611 68690140
105194093 68722558
97965368 68727950
50935695 68729846
68929509 68729846
66905687 68729846
21368495 68733909
25265709 68733909
1361771 68736442
44539333 68755149
49627764 68759483
68490130 68769670
40982014 68771636
22655446 68771636
89067878 68771636
103586491 68780633
107785763 68789454
113568918 68808094
107617169 68809030
109004589 68813853
88366775 68823635
17159480 68829396
84437466 68829396
66865720 68836305
96380766 68836305
110696502 68839465
18218352 68844344
40814015 68844344
32734834 68877780
54869530 68917983
67768470 68917983
83603192 68917983
45633155 68919379
55763337 68919379
109395374 68943153
12104792 68943153
22646332 68943153
19077718 68944205
107956563 68946533
66921170 68946533
66510977 68961149
89497117 68961149
105270537 68961149
84057890 68963782
69804867 68982819
71312004 68988337
109848293 68988337
4222933 69001576
38554462 69010208
23420082 69017553
115048293 69027755
5242580 69027755
37724494 69027755
22237056 69034532
16291569 69046292
5161091 69052344
48433721 69052344
50915162 69052344
30335594 69052344
27802793 69055510
84586233 69061092
76564051 69061092
23285097 69061092
32392279 69061092
63462984 69062781
34518471 69078432
89040595 69109039
99219142 69109039
35299134 69109039
114439023 69112527
21064979 69136671
79845827 69136671
102487340 69136671
96826288 69136671
27063811 69136671
46758961 69136671
14830195 69136671
10843060 69150571
9380767 69151400
7622079 69151400
73513174 69151400
95876180 69151400
71342266 69151400
6350217 69157807
106967622 69157807
24665411 69188188
113935357 69199838
47536553 69213477
48861368 69224893
101842212 69226816
34556712 69226816
65605566 69232762
14210362 69239676
29185317 69239676
26877355 69239676
114748445 69262311
58090311 69282022
40051281 69287615
15832489 69295617
100250231 69309490
29625854 69309490
88927690 69322755
14328955 69337394
55879915 69360565
71077599 69360565
96612781 69360565
18034517 69364535
96813550 69364535
58054226 69379266
99290506 69387560
105261660 69408832
106577601 69412587
74469134 69451932
85326430 69451932
43018164 69463102
51834657 69467764
112254628 69467764
74504594 69467764
34636439 69473576
33797906 69473576
94815956 69473576
46515473 69473576
68406487 69473576
58322203 69473576
34458291 69476049
46647122 69476049
17127853 69476049
64623804 69476049
63008889 69491438
84851922 69498185
60636024 69500048
62447463 69500048
30765162 69500048
85443282 69500048
3335759 69512097
8729852 69512097
16219647 69512097
82356352 69512097
99634150 69534415
25897442 69534415
56315242 69534415
15340034 69535624
65651802 69556958
20085193 69581914
72501759 69581914
28444326 69605944
82096112 69605944
12603035 69605944
111748292 69606663
81351161 69606663
87851521 69610587
93883047 69615044
28237608 69619338
88769962 69619338
2861371 69619338
47589453 69642663
89861613 69656939
25614805 69665115
10483390 69709629
11991404 69726434
69514337 69751438
115789068 69772433
72309173 69783587
85981832 69788565
69543682 69801236
7547198 69808786
69590554 69837578
65096471 69845894
115754229 69845894
83836568 69845894
101423344 69855155
18680138 69857681
78397469 69915047
89329407 69917209
22512528 69920383
84590314 69935093
91667539 69940771
24896429 69944401
28556381 69955238
28620507 69955238
46114238 69955238
78465759 69959176
48912262 69959176
50489238 69998213
62191622 69998213
5987819 69998213
97781734 69998213
36917342 70006436
115353297 70059035
7225365 70059232
86693325 70075487
43944961 70075487
54815721 70075487
47802179 70075487
70627661 70075487
22145650 70075487
2189117 70075487
75333368 70075487
56753170 70118022
115431597 70123060
44744063 70123060
73635675 70123060
28665475 70123060
82657849 70137615
6493636 70137615
41031595 70137615
72120135 70172179
104793793 70172179
18401590 70172179
75324903 70172179
109371306 70172179
31326180 70174697
95746185 70174697
5465567 70174697
113390041 70174697
43203513 70175461
52298473 70175461
16297562 70185851
48874966 70188479
57081204 70188479
27836669 70188479
110895542 70188479
36425639 70196368
49631208 70196368
108708943 70196368
91723923 70199351
95648010 70208250
3935131 70214748
42296198 70216130
4628577 70222359
51450387 70222359
108042831 70224694
107076899 70224694
37897723 70224694
106276853 70224816
77826436 70235534
79965591 70260917
34982325 70260917
5386282 70260917
94979879 70268083
96466318 70276219
55984219 70278724
62397745 70278724
63124729 70283685
65909673 70283685
